peak_index	scan_num	mz	intensity	fwhm	signal_noise
2765	6014	2765	880.17262	1943	1.3774	4.24
2766	6014	2766	884.94046	1124	2.839	2.45
2767	6014	2767	896.2711	10620	1.8144	23.15
2768	6014	2768	906.19381	2613	1.9579	5.7
2769	6014	2769	909.8576	2215	2.3241	4.83
2770	6014	2770	915.46106	20839	1.0644	45.43
2771	6014	2771	924.55849	54264	2.7123	118.29
2772	6014	2772	931.16172	3177	1.5299	6.93
2773	6014	2773	961.6881	1633	2.8666	3.56
2774	6014	2774	965.24151	1040	1.0608	2.27
2775	6014	2775	973.40821	5184	1.3668	11.3
2776	6014	2776	979.80341	1825	1.0049	3.98
2777	6014	2777	981.67783	2466	1.2202	5.38
2778	6014	2778	985.50596	1243	2.5614	2.71
2779	6014	2779	992.67859	1621	3.0863	3.54
2780	6014	2780	997.08047	4389	2.0471	9.57
2781	6014	2781	1002.09703	1311	6.0136	2.86
2782	6014	2782	1024.33944	1069	1.4713	2.33
2783	6014	2783	1027.16797	986	3.0805	2.15
2784	6014	2784	1032.20171	1118	2.5486	2.44
2785	6014	2785	1036.23338	4072	2.1177	8.88
2786	6014	2786	1046.20452	4650	1.2902	10.14
2787	6014	2787	1056.17662	1534	2.2756	3.35
2788	6014	2788	1063.41536	1259	2.6777	2.75
2789	6014	2789	1065.57152	4953	1.7782	10.8
2790	6014	2790	1071.45644	1893	2.4578	4.13
2791	6014	2791	1077.24115	1200	1.6162	2.62
2792	6014	2792	1093.37611	942	2.7023	2.05
2793	6014	2793	1095.57146	1716	1.4465	3.74
2794	6014	2794	1099.26173	8193	1.9736	17.86
2795	6014	2795	1108.71036	1398	2.4761	3.05
2796	6014	2796	1111.90972	2384	1.7505	5.2
2797	6014	2797	1114.62498	1142	3.8859	2.49
2798	6014	2798	1120.219	936	2.4198	2.04
2799	6014	2799	1128.81026	2335	3.4567	5.09
2800	6014	2800	1184.93478	1169	4.4094	2.55
2801	6014	2801	1214.6173	918	4.0481	2
2802	6014	2802	1226.80921	3204	2.0934	6.99
2803	6014	2803	1234.17075	4666	2.162	10.17
2804	6014	2804	1322.90081	1207	2.7607	2.63
2805	6014	2805	1346.97669	5333	2.4534	11.63
2806	6014	2806	1418.47318	2313	1.5117	5.04
2807	6015	2807	219.34838	8365	1.2543	9.88
2808	6015	2808	242.79214	5444	1.3896	6.43
2809	6015	2809	246.61043	11955	1.6177	14.12
2810	6015	2810	253.11502	1894	3.4962	2.24
2811	6015	2811	261.25561	5841	1.2547	6.9
2812	6015	2812	272.19442	14409	1.2433	17.02
2813	6015	2813	297.31299	2561	2.5617	3.03
2814	6015	2814	313.57032	21807	1.4227	25.76
2815	6015	2815	318.36648	2269	2.3442	2.68
2816	6015	2816	342.046	37509	1.0618	44.31
2817	6015	2817	360.08036	1891	2.1768	2.23
2818	6015	2818	363.15186	1819	1.4738	2.15
2819	6015	2819	382.75266	4009	2.5294	4.74
2820	6015	2820	400.90145	26164	1.4555	30.91
2821	6015	2821	413.93578	2042	2.9144	2.41
2822	6015	2822	426.51061	2687	2.1511	3.17
2823	6015	2823	432.04367	8720	2.9786	10.3
2824	6015	2824	452.38469	1863	1.2518	2.2
2825	6015	2825	456.50503	3028	0.861	3.58
2826	6015	2826	473.99242	2381	3.0143	2.81
2827	6015	2827	479.19556	7189	2.4139	8.49
2828	6015	2828	490.00777	3226	1.1887	3.81
2829	6015	2829	496.21695	1795	4.1583	2.12
2830	6015	2830	500.55985	4189	1.1094	4.95
2831	6015	2831	502.97558	1860	0.7943	2.2
2832	6015	2832	513.40476	6621	1.5423	7.82
2833	6015	2833	522.2421	3616	1.3181	4.27
2834	6015	2834	530.96395	6747	1.8354	7.97
2835	6015	2835	533.05435	2583	4.7788	3.05
2836	6015	2836	537.37357	5252	1.253	6.2
2837	6015	2837	539.54834	6461	1.5228	7.63
2838	6015	2838	543.83875	1855	4.5383	2.19
2839	6015	2839	548.76242	2443	1.4673	2.89
2840	6015	2840	550.65989	6003	3.4971	7.09
2841	6015	2841	557.15961	22328	2.0093	26.38
2842	6015	2842	562.66692	3154	1.4906	3.73
2843	6015	2843	565.66194	3049	1.3735	3.6
2844	6015	2844	569.08724	5365	2.8024	6.34
2845	6015	2845	572.99874	3214	4.4133	3.8
2846	6015	2846	574.86541	2901	4.6356	3.43
2847	6015	2847	578.42928	5741	1.7918	6.78
2848	6015	2848	580.50583	4314	4.5231	5.1
2849	6015	2849	584.16691	14072	1.0179	16.62
2850	6015	2850	587.94515	47050	1.5544	55.58
2851	6015	2851	590.53336	12472	5.1482	14.73
2852	6015	2852	618.91982	3156	2.4765	3.73
2853	6015	2853	622.2505	3535	2.4697	4.18
2854	6015	2854	633.05072	2219	2.0256	2.62
2855	6015	2855	637.36024	11406	1.3561	13.47
2856	6015	2856	643.49822	2113	2.2083	2.5
2857	6015	2857	648.54631	2858	1.4023	3.38
2858	6015	2858	656.50538	7382	1.4282	8.72
2859	6015	2859	665.15129	6516	1.7517	7.7
2860	6015	2860	673.34994	8894	1.9734	10.51
2861	6015	2861	676.52347	22813	1.5389	26.95
2862	6015	2862	685.54778	4167	1.9052	4.92
2863	6015	2863	692.72538	5656	1.2478	6.68
2864	6015	2864	694.5354	2163	3.5401	2.56
2865	6015	2865	696.53464	4515	1.6674	5.33
2866	6015	2866	698.8256	3671	1.9245	4.34
2867	6015	2867	702.86727	2780	2.494	3.28
2868	6015	2868	705.09907	6274	1.8718	7.41
2869	6015	2869	710.41253	5170	3.7133	6.11
2870	6015	2870	712.32797	9472	1.4676	11.19
2871	6015	2871	714.81696	3729	6.7075	4.41
2872	6015	2872	719.98297	2369	2.3719	2.8
2873	6015	2873	723.40611	2999	1.168	3.54
2874	6015	2874	726.36864	5629	1.3719	6.65
2875	6015	2875	728.6787	2167	2.4273	2.56
2876	6015	2876	735.57027	1719	4.6238	2.03
2877	6015	2877	737.32687	2266	3.9801	2.68
2878	6015	2878	744.03297	1946	1.8804	2.3
2879	6015	2879	747.45245	4187	1.2445	4.95
2880	6015	2880	749.76701	2915	5.4258	3.44
2881	6015	2881	756.88668	2053	2.682	2.43
2882	6015	2882	761.67649	10592	1.2738	12.51
2883	6015	2883	764.369	6773	4.2881	8
2884	6015	2884	769.14929	2720	2.6516	3.21
2885	6015	2885	774.81191	5721	3.153	6.76
2886	6015	2886	781.02901	13943	1.3749	16.47
2887	6015	2887	786.30179	6194	2.3062	7.32
2888	6015	2888	792.59694	15172	2.4611	17.92
2889	6015	2889	801.23801	4211	2.2894	4.98
2890	6015	2890	813.48533	5822	1.4245	6.88
2891	6015	2891	820.09668	2056	1.7264	2.43
2892	6015	2892	834.89373	3589	3.5048	4.24
2893	6015	2893	853.09484	101888	1.378	120.36
2894	6015	2894	876.51747	10314	1.6058	12.18
2895	6015	2895	893.82698	2935	2.7364	3.47
2896	6015	2896	915.84457	2064	2.7004	2.44
2897	6015	2897	921.64918	8361	2.7532	9.88
2898	6015	2898	929.7872	2039	2.5016	2.41
2899	6015	2899	934.16187	6077	1.713	7.18
2900	6015	2900	942.4325	1886	2.678	2.23
2901	6015	2901	946.67641	40522	2.4188	47.87
2902	6015	2902	973.33715	4486	2.0625	5.3
2903	6015	2903	1041.9187	3347	4.0797	3.95
2904	6015	2904	1071.95691	2481	3.4072	2.93
2905	6016	2905	174.69173	7443	1.623	10.98
2906	6016	2906	198.83254	2051	1.9638	3.03
2907	6016	2907	243.65589	1824	1.8793	2.69
2908	6016	2908	246.10466	1908	1.6895	2.82
2909	6016	2909	274.91955	1528	3.4781	2.25
2910	6016	2910	287.79613	25192	1.556	37.16
2911	6016	2911	310.09681	2395	3.0186	3.53
2912	6016	2912	330.44894	1602	2.9178	2.36
2913	6016	2913	339.19632	2708	1.4544	4
2914	6016	2914	342.21674	1367	4.2381	2.02
2915	6016	2915	344.16705	1946	1.8567	2.87
2916	6016	2916	357.14448	3629	1.2499	5.35
2917	6016	2917	401.65307	14877	1.0001	21.94
2918	6016	2918	414.35271	1513	1.5701	2.23
2919	6016	2919	426.15227	1598	1.461	2.36
2920	6016	2920	429.08367	1861	1.2181	2.75
2921	6016	2921	439.32468	1696	3.6971	2.5
2922	6016	2922	441.4917	5896	1.0614	8.7
2923	6016	2923	450.03645	1365	1.9415	2.01
2924	6016	2924	453.8846	3099	2.5331	4.57
2925	6016	2925	463.90246	1430	1.0827	2.11
2926	6016	2926	469.90516	5677	2.5964	8.37
2927	6016	2927	472.35894	31880	1.3054	47.02
2928	6016	2928	479.39334	1476	1.1674	2.18
2929	6016	2929	484.69352	2165	4.5345	3.19
2930	6016	2930	486.40539	9700	1.1527	14.31
2931	6016	2931	491.92049	1485	5.9108	2.19
2932	6016	2932	494.18253	2801	1.2139	4.13
2933	6016	2933	497.44276	2153	1.0795	3.18
2934	6016	2934	502.34283	5413	1.7112	7.98
2935	6016	2935	511.69379	9992	1.3324	14.74
2936	6016	2936	516.57846	1575	0.9761	2.32
2937	6016	2937	518.67274	5126	1.5676	7.56
2938	6016	2938	523.26659	2870	1.5558	4.23
2939	6016	2939	525.24652	2712	1.2989	4
2940	6016	2940	528.00023	3760	4.6307	5.55
2941	6016	2941	531.07878	6407	1.323	9.45
2942	6016	2942	532.9342	1529	1.1947	2.26
2943	6016	2943	535.39305	1493	3.7637	2.2
2944	6016	2944	538.41416	1860	2.1226	2.74
2945	6016	2945	541.3024	2764	2.6652	4.08
2946	6016	2946	547.03282	7426	1.5002	10.95
2947	6016	2947	551.24263	2617	2.9512	3.86
2948	6016	2948	553.55072	4458	1.0263	6.58
2949	6016	2949	560.13886	6546	3.1535	9.66
2950	6016	2950	567.61776	16797	2.3171	24.78
2951	6016	2951	571.5518	4367	2.0454	6.44
2952	6016	2952	573.32546	16030	2.707	23.64
2953	6016	2953	576.92282	25218	1.9455	37.19
2954	6016	2954	578.90211	17494	3.9716	25.8
2955	6016	2955	596.34226	3039	1.6001	4.48
2956	6016	2956	601.36802	2224	1.0917	3.28
2957	6016	2957	603.33206	1452	1.9868	2.14
2958	6016	2958	607.07195	1616	3.4151	2.38
2959	6016	2959	618.36571	1530	2.2063	2.26
2960	6016	2960	631.9362	2376	1.1208	3.5
2961	6016	2961	635.33599	1877	1.5494	2.77
2962	6016	2962	640.34741	1472	5.6623	2.17
2963	6016	2963	643.48935	1545	1.8639	2.28
2964	6016	2964	646.55745	3449	1.1313	5.09
2965	6016	2965	651.69548	2903	4.2926	4.28
2966	6016	2966	658.94073	7257	1.8906	10.7
2967	6016	2967	661.66622	3688	5.6885	5.44
2968	6016	2968	663.35807	5059	3.2954	7.46
2969	6016	2969	672.7601	1559	3.5128	2.3
2970	6016	2970	674.65681	1428	3.683	2.11
2971	6016	2971	679.90878	27039	1.966	39.88
2972	6016	2972	684.98596	1965	3.4518	2.9
2973	6016	2973	686.6278	1596	3.7271	2.35
2974	6016	2974	689.65227	5066	1.1482	7.47
2975	6016	2975	692.05247	2880	4.1696	4.25
2976	6016	2976	699.22465	4914	2.5933	7.25
2977	6016	2977	706.27902	2156	2.2206	3.18
2978	6016	2978	709.40057	1846	2.2906	2.72
2979	6016	2979	711.89862	1370	4.7847	2.02
2980	6016	2980	714.53448	2613	1.9569	3.86
2981	6016	2981	719.6843	2084	4.7604	3.07
2982	6016	2982	728.03988	2257	2.1055	3.33
2983	6016	2983	730.35614	4401	4.2738	6.49
2984	6016	2984	733.29368	1518	2.0676	2.24
2985	6016	2985	736.31382	2266	4.7442	3.34
2986	6016	2986	738.31135	2599	4.7831	3.83
2987	6016	2987	741.22515	3450	5.4526	5.09
2988	6016	2988	751.0089	13414	1.7079	19.78
2989	6016	2989	755.88432	3784	6.9861	5.58
2990	6016	2990	758.01643	2055	2.5347	3.03
2991	6016	2991	761.30687	1879	2.5579	2.77
2992	6016	2992	768.90984	3338	2.0462	4.92
2993	6016	2993	777.21161	2738	3.6167	4.04
2994	6016	2994	779.31996	1948	1.7903	2.87
2995	6016	2995	785.577	1596	1.3256	2.35
2996	6016	2996	790.59187	4945	1.5235	7.29
2997	6016	2997	794.06241	2676	3.8549	3.95
2998	6016	2998	795.70925	2697	3.839	3.98
2999	6016	2999	798.24952	2390	1.2021	3.53
3000	6016	3000	803.93139	12042	1.7071	17.76
3001	6016	3001	813.39426	9443	1.4201	13.93
3002	6016	3002	831.69693	2144	1.1638	3.16
3003	6016	3003	857.94804	5894	2.0105	8.69
3004	6016	3004	863.47953	13576	3.3701	20.02
3005	6016	3005	879.98153	2627	3.4406	3.88
3006	6016	3006	884.90187	2017	7.2373	2.98
3007	6016	3007	922.1903	4386	2.551	6.47
3008	6016	3008	926.53439	3485	1.4717	5.14
3009	6016	3009	971.83425	14353	1.5391	21.17
3010	6016	3010	977.13676	11928	1.6924	17.59
3011	6016	3011	995.61084	3211	1.1895	4.74
3012	6017	3012	243.73479	1681	1.5097	4.61
3013	6017	3013	248.6415	1459	1.8158	4
3014	6017	3014	275.07603	857	2.7557	2.35
3015	6017	3015	288.60499	1020	2.8925	2.8
3016	6017	3016	294.72157	950	2.024	2.61
3017	6017	3017	312.17307	2212	1.354	6.07
3018	6017	3018	360.97436	1310	2.9644	3.59
3019	6017	3019	365.57198	984	2.7693	2.7
3020	6017	3020	382.66383	5703	1.773	15.64
3021	6017	3021	386.04535	738	1.9246	2.03
3022	6017	3022	391.21439	902	1.2134	2.48
3023	6017	3023	395.93196	812	2.682	2.23
3024	6017	3024	400.15749	1408	2.4589	3.86
3025	6017	3025	406.22921	1771	2.213	4.86
3026	6017	3026	419.2747	5677	1.0583	15.57
3027	6017	3027	425.51868	2123	1.2413	5.82
3028	6017	3028	439.44858	1091	2.0378	2.99
3029	6017	3029	468.49187	801	2.5307	2.2
3030	6017	3030	471.87483	1079	2.6444	2.96
3031	6017	3031	478.23393	2536	1.1324	6.96
3032	6017	3032	496.29914	3220	1.5114	8.83
3033	6017	3033	541.77461	964	3.6007	2.65
3034	6017	3034	547.10071	1713	1.4325	4.7
3035	6017	3035	554.86323	1239	4.7481	3.4
3036	6017	3036	557.6278	975	5.529	2.67
3037	6017	3037	563.74099	1321	4.7456	3.63
3038	6017	3038	579.51973	805	1.6341	2.21
3039	6017	3039	583.27923	1947	1.1452	5.34
3040	6017	3040	588.6175	771	3.396	2.12
3041	6017	3041	600.00896	863	2.8178	2.37
3042	6017	3042	609.31428	826	4.9414	2.27
3043	6017	3043	617.14446	2149	2.4021	5.89
3044	6017	3044	621.53713	977	1.9084	2.68
3045	6017	3045	628.39056	1166	1.177	3.2
3046	6017	3046	635.0386	3685	2.4082	10.11
3047	6017	3047	644.61099	5081	1.2391	13.94
3048	6017	3048	648.95066	1674	3.0933	4.59
3049	6017	3049	653.88021	12782	1.2415	35.06
3050	6017	3050	658.30898	5979	1.2836	16.4
3051	6017	3051	662.37867	3944	1.2305	10.82
3052	6017	3052	672.24863	1178	1.4537	3.23
3053	6017	3053	675.26333	1148	2.2424	3.15
3054	6017	3054	679.97702	1494	1.7057	4.1
3055	6017	3055	681.67916	1140	1.289	3.13
3056	6017	3056	684.02269	1220	2.3037	3.35
3057	6017	3057	687.64443	3476	1.6385	9.53
3058	6017	3058	693.50161	1133	5.756	3.11
3059	6017	3059	699.88059	2280	1.7629	6.25
3060	6017	3060	702.37264	6760	1.1962	18.54
3061	6017	3061	705.50033	902	1.8263	2.48
3062	6017	3062	711.16569	42217	1.4607	115.78
3063	6017	3063	715.73682	1524	3.3146	4.18
3064	6017	3064	719.22329	932	2.2876	2.56
3065	6017	3065	723.71567	2997	3.0542	8.22
3066	6017	3066	730.26162	2326	3.295	6.38
3067	6017	3067	734.35229	834	2.1597	2.29
3068	6017	3068	737.92339	1224	2.1877	3.36
3069	6017	3069	742.05455	1410	2.7225	3.87
3070	6017	3070	746.10544	3932	1.4403	10.78
3071	6017	3071	749.17565	5062	2.3459	13.88
3072	6017	3072	752.23805	2548	6.0211	6.99
3073	6017	3073	757.51365	23753	1.2281	65.14
3074	6017	3074	759.44273	25521	1.177	69.99
3075	6017	3075	808.83933	845	2.3391	2.32
3076	6017	3076	815.51389	1532	2.607	4.2
3077	6017	3077	818.42089	1143	5.1927	3.13
3078	6017	3078	822.91983	901	2.1331	2.47
3079	6017	3079	836.81838	1326	2.747	3.64
3080	6017	3080	840.49115	1066	2.0985	2.93
3081	6017	3081	845.09714	777	0.9837	2.13
3082	6017	3082	849.08319	1636	1.8277	4.49
3083	6017	3083	851.50371	2745	1.0572	7.53
3084	6017	3084	861.82648	990	4.0108	2.72
3085	6017	3085	868.74701	826	3.841	2.27
3086	6017	3086	876.64987	1359	4.8136	3.73
3087	6017	3087	882.81478	848	2.9596	2.33
3088	6017	3088	889.40691	1017	2.6381	2.79
3089	6017	3089	894.6443	5324	1.3962	14.6
3090	6017	3090	900.23825	832	3.8712	2.28
3091	6017	3091	905.53153	920	2.1706	2.52
3092	6017	3092	912.85774	1418	2.932	3.89
3093	6017	3093	918.3873	1587	1.9838	4.35
3094	6017	3094	920.95769	1170	2.6119	3.21
3095	6017	3095	926.69021	2334	2.94	6.4
3096	6017	3096	929.78888	732	2.6923	2.01
3097	6017	3097	934.52288	4004	2.1383	10.98
3098	6017	3098	941.318	6871	1.0811	18.84
3099	6017	3099	944.86216	1081	1.8209	2.97
3100	6017	3100	952.13139	5375	2.0379	14.74
3101	6017	3101	955.62275	1055	2.1683	2.89
3102	6017	3102	960.05617	5228	1.9152	14.34
3103	6017	3103	964.86222	777	2.4112	2.13
3104	6017	3104	995.81915	2626	1.9253	7.2
3105	6017	3105	1004.12635	1006	5.6225	2.76
3106	6017	3106	1006.74108	964	2.3942	2.65
3107	6017	3107	1020.29748	2034	3.0233	5.58
3108	6017	3108	1026.52077	1371	1.4404	3.76
3109	6017	3109	1031.12148	25001	1.5152	68.57
3110	6017	3110	1039.09887	24250	1.8335	66.51
3111	6017	3111	1051.52292	742	2.1059	2.03
3112	6017	3112	1057.93044	1182	2.8224	3.24
3113	6017	3113	1087.47302	1252	2.8039	3.43
3114	6017	3114	1091.53972	773	2.2236	2.12
3115	6017	3115	1096.17084	1632	1.0489	4.48
3116	6017	3116	1099.37408	1249	1.4856	3.43
3117	6017	3117	1110.13858	24164	1.6596	66.27
3118	6017	3118	1116.89745	2098	1.8271	5.76
3119	6017	3119	1137.3602	1041	3.4939	2.86
3120	6017	3120	1146.18394	945	2.3757	2.59
3121	6017	3121	1148.13725	889	2.2898	2.44
3122	6017	3122	1158.34004	1476	3.4345	4.05
3123	6017	3123	1214.75266	1224	2.2424	3.36
3124	6017	3124	1221.42141	5269	4.4041	14.45
3125	6017	3125	1258.47355	929	1.3563	2.55
3126	6017	3126	1263.72509	951	4.9173	2.61
3127	6017	3127	1306.35092	740	1.2499	2.03
3128	6017	3128	1324.01552	10152	2.0061	27.84
3129	6017	3129	1328.79881	749	2.0581	2.06
3130	6017	3130	1334.46924	753	1.1253	2.07
3131	6017	3131	1371.14812	771	1.3657	2.12
3132	6017	3132	1386.33078	810	3.1833	2.22
3133	6017	3133	1396.81395	1561	14.9521	4.28
3134	6018	3134	184.76767	1818	3.6931	2.29
3135	6018	3135	200.11708	3006	1.7402	3.79
3136	6018	3136	227.69323	5044	2.2157	6.35
3137	6018	3137	232.27306	1790	1.5779	2.25
3138	6018	3138	241.99897	1788	2.8724	2.25
3139	6018	3139	246.32682	1600	1.1673	2.01
3140	6018	3140	260.81561	2934	2.2979	3.7
3141	6018	3141	263.27282	3770	0.9517	4.75
3142	6018	3142	275.51672	17072	3.0297	21.5
3143	6018	3143	293.91224	55790	1.5452	70.24
3144	6018	3144	299.01549	5091	2.1187	6.41
3145	6018	3145	310.79079	1703	1.9054	2.14
3146	6018	3146	315.4828	3821	3.0054	4.81
3147	6018	3147	328.28426	2350	2.3754	2.96
3148	6018	3148	333.28716	5910	1.6085	7.44
3149	6018	3149	354.33069	49125	3.2866	61.85
3150	6018	3150	371.477	3063	1.2674	3.86
3151	6018	3151	382.40744	2450	2.3411	3.09
3152	6018	3152	389.28934	5865	1.4196	7.39
3153	6018	3153	402.1814	1898	1.4451	2.39
3154	6018	3154	407.00701	3595	2.0474	4.53
3155	6018	3155	409.49655	7223	1.0886	9.09
3156	6018	3156	412.24134	2751	1.2234	3.46
3157	6018	3157	415.39276	14537	1.1909	18.3
3158	6018	3158	417.54767	4202	1.5055	5.29
3159	6018	3159	439.96755	8432	1.517	10.62
3160	6018	3160	442.26781	54430	1.2723	68.53
3161	6018	3161	447.76741	15994	1.483	20.14
3162	6018	3162	454.52291	2323	2.4935	2.92
3163	6018	3163	472.53512	3790	3.2862	4.77
3164	6018	3164	477.59002	6326	1.2231	7.97
3165	6018	3165	484.61147	7224	4.4803	9.1
3166	6018	3166	488.19262	14935	1.3761	18.81
3167	6018	3167	493.5224	3615	1.67	4.55
3168	6018	3168	502.1451	16979	3.4601	21.38
3169	6018	3169	503.83552	11805	4.0291	14.86
3170	6018	3170	509.38333	5463	2.3897	6.88
3171	6018	3171	511.63948	49324	1.3309	62.1
3172	6018	3172	515.37606	35902	1.2681	45.2
3173	6018	3173	537.8493	2022	2.2741	2.55
3174	6018	3174	555.58129	17227	1.0535	21.69
3175	6018	3175	569.91576	11519	1.394	14.5
3176	6018	3176	575.77556	23441	1.7317	29.52
3177	6018	3177	582.21268	3029	2.1071	3.81
3178	6018	3178	587.38968	1871	1.9044	2.36
3179	6018	3179	589.98398	4760	1.4686	5.99
3180	6018	3180	600.79581	49297	1.772	62.07
3181	6018	3181	607.77465	2245	3.0267	2.83
3182	6018	3182	613.59952	3981	2.1021	5.01
3183	6018	3183	620.52834	1646	2.5647	2.07
3184	6018	3184	623.31643	1620	1.6678	2.04
3185	6018	3185	626.04519	3428	1.2676	4.32
3186	6018	3186	631.18237	4466	1.7081	5.62
3187	6018	3187	634.16499	2086	1.0654	2.63
3188	6018	3188	637.29942	13104	2.5187	16.5
3189	6018	3189	650.86628	3506	2.1648	4.42
3190	6018	3190	657.17231	5152	1.4078	6.49
3191	6018	3191	659.81048	5033	1.8769	6.34
3192	6018	3192	666.74462	14738	4.6617	18.56
3193	6018	3193	673.54134	7847	2.4371	9.88
3194	6018	3194	682.57521	5380	1.1066	6.77
3195	6018	3195	686.22592	6141	1.1267	7.73
3196	6018	3196	688.05894	1729	3.581	2.18
3197	6018	3197	694.83195	1758	2.7249	2.21
3198	6018	3198	698.01649	2653	2.2505	3.34
3199	6018	3199	700.85297	1933	2.4907	2.43
3200	6018	3200	715.16924	2899	1.4069	3.65
3201	6018	3201	723.79439	2728	3.8861	3.44
3202	6018	3202	728.59015	4007	1.6986	5.05
3203	6018	3203	734.13349	1724	2.0031	2.17
3204	6018	3204	763.18299	1600	2.8419	2.01
3205	6018	3205	830.57362	6872	1.8309	8.65
3206	6018	3206	838.2873	5738	1.0911	7.22
3207	6018	3207	871.73126	10054	2.2117	12.66
3208	6018	3208	879.71196	1961	2.7702	2.47
3209	6018	3209	894.42353	3167	1.9788	3.99
3210	6019	3210	400.254	1.166011E+07	0.0061	118.15
3211	6019	3211	400.75549	4365247	0.0057	44.23
3212	6019	3212	401.25702	482240	0.0055	4.89
3213	6019	3213	401.27429	7588536	0.006	76.89
3214	6019	3214	402.24424	559506	0.0059	5.67
3215	6019	3215	402.27737	1095154	0.006	11.1
3216	6019	3216	408.21128	258119	0.006	2.62
3217	6019	3217	408.24765	5946493	0.0062	60.25
3218	6019	3218	409.25079	1088835	0.0062	11.03
3219	6019	3219	410.20602	226481	0.0061	2.29
3220	6019	3220	414.55741	725679	0.0064	7.35
3221	6019	3221	414.89161	255643	0.0062	2.59
3222	6019	3222	415.28967	968575	0.0065	9.81
3223	6019	3223	415.69886	458504	0.0067	4.65
3224	6019	3224	416.2012	223362	0.0056	2.26
3225	6019	3225	417.59129	313681	0.0077	3.18
3226	6019	3226	421.75626	333984	0.0062	3.38
3227	6019	3227	421.98194	337018	0.0062	3.41
3228	6019	3228	422.23248	289096	0.0065	2.93
3229	6019	3229	424.21308	268266	0.0064	2.72
3230	6019	3230	424.54766	262111	0.0061	2.66
3231	6019	3231	427.76	882323	0.0065	8.94
3232	6019	3232	428.22147	546258	0.008	5.54
3233	6019	3233	428.26192	339336	0.0063	3.44
3234	6019	3234	428.72271	238171	0.006	2.41
3235	6019	3235	429.26901	796707	0.0067	8.07
3236	6019	3236	432.22232	2662949	0.0068	26.98
3237	6019	3237	432.23668	293085	0.0063	2.97
3238	6019	3238	432.74333	317166	0.0066	3.21
3239	6019	3239	433.22543	521479	0.0072	5.28
3240	6019	3240	433.24252	918013	0.0065	9.3
3241	6019	3241	434.97309	2840352	0.0067	28.78
3242	6019	3242	435.22369	2235455	0.007	22.65
3243	6019	3243	435.47421	1079182	0.0068	10.94
3244	6019	3244	435.72446	322290	0.0058	3.27
3245	6019	3245	435.75379	412999	0.0061	4.18
3246	6019	3246	439.28939	840461	0.007	8.52
3247	6019	3247	440.57548	906666	0.0065	9.19
3248	6019	3248	440.91041	600409	0.0061	6.08
3249	6019	3249	441.2452	552146	0.0084	5.59
3250	6019	3250	441.49592	317455	0.0091	3.22
3251	6019	3251	441.74628	414415	0.0066	4.2
3252	6019	3252	442.23475	221416	0.0062	2.24
3253	6019	3253	443.28378	581669	0.0072	5.89
3254	6019	3254	444.2603	319568	0.0068	3.24
3255	6019	3255	445.26376	501024	0.0068	5.08
3256	6019	3256	445.29981	452621	0.0071	4.59
3257	6019	3257	445.59809	292299	0.0067	2.96
3258	6019	3258	446.71381	328132	0.0075	3.32
3259	6019	3259	447.2579	1308762	0.007	13.26
3260	6019	3260	448.26102	477296	0.0073	4.84
3261	6019	3261	449.20841	234601	0.0084	2.38
3262	6019	3262	449.2735	243254	0.0065	2.46
3263	6019	3263	450.23903	245997	0.0068	2.49
3264	6019	3264	450.57542	214228	0.0065	2.17
3265	6019	3265	452.26619	345379	0.0077	3.5
3266	6019	3266	454.87554	454418	0.0076	4.6
3267	6019	3267	456.2796	331214	0.0072	3.36
3268	6019	3268	459.24422	439533	0.0072	4.45
3269	6019	3269	460.252	355122	0.0065	3.6
3270	6019	3270	460.75685	235372	0.007	2.38
3271	6019	3271	463.25277	1380532	0.0073	13.99
3272	6019	3272	463.82951	2301634	0.0071	23.32
3273	6019	3273	464.03025	3059445	0.0078	31
3274	6019	3274	464.23065	2119751	0.0077	21.48
3275	6019	3275	464.28233	1033037	0.0076	10.47
3276	6019	3276	464.43117	984903	0.0074	9.98
3277	6019	3277	464.62955	592581	0.0078	6
3278	6019	3278	464.78361	421601	0.0076	4.27
3279	6019	3279	464.91202	592251	0.0071	6
3280	6019	3280	465.24785	276442	0.0072	2.8
3281	6019	3281	468.25016	436224	0.0071	4.42
3282	6019	3282	468.27152	258513	0.0076	2.62
3283	6019	3283	468.5913	501476	0.0077	5.08
3284	6019	3284	468.60624	307121	0.0085	3.11
3285	6019	3285	468.75154	312271	0.0073	3.16
3286	6019	3286	469.24221	433551	0.008	4.39
3287	6019	3287	469.5481	290376	0.0071	2.94
3288	6019	3288	470.29459	265773	0.0072	2.69
3289	6019	3289	470.79174	617317	0.0078	6.26
3290	6019	3290	471.2215	5194879	0.0076	52.64
3291	6019	3291	472.22458	1015759	0.0077	10.29
3292	6019	3292	472.31035	473875	0.0077	4.8
3293	6019	3293	474.73605	224244	0.0067	2.27
3294	6019	3294	478.26357	214842	0.0078	2.18
3295	6019	3295	479.25296	206616	0.0078	2.09
3296	6019	3296	479.27742	293808	0.0111	2.98
3297	6019	3297	480.26836	226744	0.0075	2.3
3298	6019	3298	480.9969	824918	0.0075	8.36
3299	6019	3299	481.24848	571611	0.0086	5.79
3300	6019	3300	481.26512	217508	0.0038	2.2
3301	6019	3301	481.27427	1.07548E+07	0.0078	108.98
3302	6019	3302	481.49831	398838	0.0083	4.04
